Date,Open,High,Low,Close,Adj Close,Volume
2007-12-31,92.77999877929688,93.27999877929688,92.5999984741211,93.04000091552734,58.014095306396484,1647600
2008-01-02,93.25,94.7300033569336,93.19999694824219,94.37999725341797,58.849613189697266,2959600
2008-01-03,94.0,94.37999725341797,93.66999816894531,94.25,58.7685661315918,1256700
2008-01-04,94.5,94.79000091552734,94.19999694824219,94.2699966430664,58.78104019165039,2420200
2008-01-07,94.18000030517578,94.77999877929688,94.02999877929688,94.68000030517578,59.03675842285156,1315500
2008-01-08,94.44000244140625,94.70999908447266,93.93000030517578,94.56999969482422,58.968101501464844,1604800
2008-01-09,94.79000091552734,95.30000305175781,94.62000274658203,94.75,59.0803337097168,2203500
2008-01-10,94.87000274658203,94.94999694824219,93.30999755859375,93.47000122070312,58.28217315673828,2681800
2008-01-11,93.5199966430664,94.27999877929688,93.4000015258789,94.19999694824219,58.73737716674805,1872900
2008-01-14,94.19999694824219,94.55000305175781,94.0,94.55000305175781,58.955657958984375,906100
2008-01-15,95.16000366210938,95.62999725341797,95.06999969482422,95.61000061035156,59.61660385131836,1435300
2008-01-16,95.68000030517578,95.88999938964844,94.7300033569336,94.91999816894531,59.18631362915039,3505100
2008-01-17,94.95999908447266,96.29000091552734,94.93000030517578,96.1500015258789,59.953311920166016,2940500
2008-01-18,95.55000305175781,95.7699966430664,95.22000122070312,95.48999786376953,59.541748046875,2676800
2008-01-22,96.41000366210938,96.62000274658203,95.30000305175781,96.51000213623047,60.17776870727539,5423500
2008-01-23,97.9800033569336,98.16000366210938,95.87999725341797,96.29000091552734,60.04058074951172,7636600
2008-01-24,95.55000305175781,95.75,94.33999633789062,94.36000061035156,58.837162017822266,5676700
2008-01-25,94.19000244140625,96.0,94.12999725341797,95.94999694824219,59.8286018371582,4371100
2008-01-28,95.68000030517578,96.0,95.36000061035156,95.58999633789062,59.604103088378906,1633500
2008-01-29,95.27999877929688,95.31999969482422,94.58000183105469,94.94000244140625,59.1988410949707,3100200
2008-01-30,94.69000244140625,94.7699966430664,93.58999633789062,94.31999969482422,58.81223678588867,3468000
2008-01-31,95.30000305175781,95.43000030517578,94.62999725341797,94.98999786376953,59.22999572753906,11441000
2008-02-01,95.0,95.4000015258789,94.55999755859375,95.2300033569336,59.58599853515625,4163700
2008-02-04,94.38999938964844,94.66000366210938,94.12999725341797,94.25,58.972816467285156,1729600
2008-02-05,95.41000366210938,95.61000061035156,94.7699966430664,94.97000122070312,59.42331314086914,2594600
2008-02-06,94.62999725341797,94.8499984741211,94.36000061035156,94.68000030517578,59.241943359375,1339800
2008-02-07,94.52999877929688,94.52999877929688,92.05000305175781,92.63999938964844,57.965450286865234,5419700
2008-02-08,93.25,93.7300033569336,93.08999633789062,93.69999694824219,58.62865447998047,2832800
2008-02-11,94.27999877929688,94.69999694824219,93.7300033569336,94.08999633789062,58.8726806640625,2960200
